Source,Target,Type,Id,Label,Weight
apraxia,visuospatial skills impairment,Undirected,134968,,1
apraxia,executive function disorder,Undirected,134969,,1
apraxia,significant impairment in recent memory,Undirected,134970,,1
apraxia,recent events amnesia,Undirected,134971,,1
apraxia,localization signs,Undirected,134972,,1
apraxia,lenticulostriate artery occlusion,Undirected,134973,,1
skin laxity or wrinkles,aging on body parts,Undirected,134974,,1
paravertebral muscle tension,limited lumbar motion,Undirected,134975,,1
polyhydramnios,retrograde amnesia,Undirected,134976,,1
polyhydramnios,fragile x syndrome,Undirected,134977,,1
alveolitis,lung fire,Undirected,134978,,1
alveolitis,peripheral segmental or lobular fuzzy shadows in the lower lobes of the lung,Undirected,134979,,1
alveolitis,persistent cough,Undirected,134980,,1
alveolitis,short breaths,Undirected,134981,,1
alveolitis,hyperpnea,Undirected,134982,,1
lung fire,peripheral segmental or lobular fuzzy shadows in the lower lobes of the lung,Undirected,134983,,1
lung fire,persistent cough,Undirected,134984,,1
lung fire,short breaths,Undirected,134985,,1
peripheral segmental or lobular fuzzy shadows in the lower lobes of the lung,persistent cough,Undirected,134986,,1
peripheral segmental or lobular fuzzy shadows in the lower lobes of the lung,short breaths,Undirected,134987,,1
peripheral segmental or lobular fuzzy shadows in the lower lobes of the lung,increased breathing rate,Undirected,134988,,1
peripheral segmental or lobular fuzzy shadows in the lower lobes of the lung,both dry,Undirected,134989,,1
persistent cough,short breaths,Undirected,134990,,1
persistent cough,recurrent episodes of nasal itching,Undirected,134991,,1
persistent cough,coarse respiratory sounds,Undirected,134992,,1
pyramidal tract lesions,emotional abnormalities,Undirected,134993,,1
pyramidal tract lesions,alexia,Undirected,134994,,1
increased urinary porphyrins,photosensitive dermatosis,Undirected,134995,,1
increased urinary porphyrins,vocal cord paralysis,Undirected,134996,,1
photosensitive dermatosis,vocal cord paralysis,Undirected,134997,,1
intradermal nevus,junctional nevus,Undirected,134998,,1
intradermal nevus,compound nevus,Undirected,134999,,1
compound nevus,junctional nevus,Undirected,135000,,1
poor intellectual development,unequal leg length,Undirected,135001,,1
poor intellectual development,asymmetry of the trunk,Undirected,135002,,1
poor intellectual development,asymmetry of limbs,Undirected,135003,,1
asymmetry of the trunk,unequal leg length,Undirected,135004,,1
asymmetry of the trunk,asymmetry of limbs,Undirected,135005,,1
asymmetry of limbs,unequal leg length,Undirected,135006,,1
unequal leg length,short limbs,Undirected,135007,,1
unequal leg length,broad face,Undirected,135008,,1
unequal leg length,secondary deformities,Undirected,135009,,1
unequal leg length,'duck walk' gait,Undirected,135010,,1
unequal leg length,taller stature,Undirected,135011,,1
unequal leg length,abnormally long,Undirected,135012,,1
unequal leg length,slender limbs,Undirected,135013,,1
unequal leg length,abnormalities in the cardiovascular system,Undirected,135014,,1
unequal leg length,especially heart valve anomalies,Undirected,135015,,1
unequal leg length,aortic aneurysms,Undirected,135016,,1
ovoid or circular,presenting in a hemispherical shape,Undirected,135017,,1
ovoid or circular,a diameter of 5-6mm,Undirected,135018,,1
a diameter of 5-6mm,presenting in a hemispherical shape,Undirected,135019,,1
common symptoms include floating dark shadows in the visual field,vision reduction to mere light perception or complete loss,Undirected,135020,,1
intestinal gas,nervous vomiting,Undirected,135021,,1
intestinal gas,jejunal diverticulosis,Undirected,135022,,1
intestinal gas,foul-smelling stools,Undirected,135023,,1
intestinal gas,green stool color,Undirected,135024,,1
intestinal gas,aerophagia,Undirected,135025,,1
intestinal gas,diverticular bleeding,Undirected,135026,,1
loss of time,spatial sensation,Undirected,135027,,1
which later enlarge or increase in number,a pale red or dark red color,Undirected,135028,,1
slow breathing,slow heartbeat,Undirected,135029,,1
slow breathing,loss of reflexes,Undirected,135030,,1
emotional abnormalities,loss of interest in life,Undirected,135031,,1
emotional abnormalities,extended periods of internet use,Undirected,135032,,1
emotional abnormalities,isolated alt elevation,Undirected,135033,,1
emotional abnormalities,alexia,Undirected,135034,,1
emotional abnormalities,abdominal wall vein distension,Undirected,135035,,1
loss of interest in life,extended periods of internet use,Undirected,135036,,1
wrist pain,subcutaneous ecchymosis,Undirected,135037,,1
wrist pain,hemarthrosis of the knee joint,Undirected,135038,,1
wrist pain,synovial inflammation,Undirected,135039,,1
wrist pain,unwillingness to leave parents,Undirected,135040,,1
wrist pain,dorsal displacement,Undirected,135041,,1
wrist pain,proximal depression,Undirected,135042,,1
wrist pain,inability to exert force,Undirected,135043,,1
wrist pain,extension of the wrist,Undirected,135044,,1
pale or light yellow color,the skin thickens,Undirected,135045,,1
pale or light yellow color,which is relatively hard,Undirected,135046,,1
pale or light yellow color,symmetrical arthritis,Undirected,135047,,1
pale or light yellow color,hardens,Undirected,135048,,1
pale or light yellow color,joint symptoms such as redness,Undirected,135049,,1
the skin thickens,hardens,Undirected,135050,,1
yawning,mental depression,Undirected,135051,,1
sutural diastasis,basilar skull deformities,Undirected,135052,,1
sutural diastasis,extensive cranial defects,Undirected,135053,,1
sutural diastasis,cranial hyperostosis,Undirected,135054,,1
sutural diastasis,cranial suture diastasis,Undirected,135055,,1
basilar skull deformities,extensive cranial defects,Undirected,135056,,1
basilar skull deformities,cranial hyperostosis,Undirected,135057,,1
basilar skull deformities,cranial suture diastasis,Undirected,135058,,1
extensive cranial defects,peculiarities,Undirected,135059,,1
extensive cranial defects,cranial hyperostosis,Undirected,135060,,2
extensive cranial defects,cranial suture diastasis,Undirected,135061,,2
extensive cranial defects,behavioral disturbances,Undirected,135062,,1
cranial hyperostosis,cranial suture diastasis,Undirected,135063,,2
cranial hyperostosis,peculiarities,Undirected,135064,,1
cranial hyperostosis,trigonocephaly,Undirected,135065,,1
cranial hyperostosis,prominent ears,Undirected,135066,,1
cranial hyperostosis,cerebral hemorrhage,Undirected,135067,,1
cranial hyperostosis,behavioral disturbances,Undirected,135068,,1
cranial suture diastasis,peculiarities,Undirected,135069,,1
cranial suture diastasis,behavioral disturbances,Undirected,135070,,1
xanthelasmas,tuberous xanthomas,Undirected,135071,,1
xanthelasmas,tendon xanthomas,Undirected,135072,,1
tuberous xanthomas,tendon xanthomas,Undirected,135073,,1
brain herniation,amaurosis fugax,Undirected,135074,,1
periorbital bruising,homonymous hemianopsia,Undirected,135075,,1
homonymous hemianopsia,amaurosis fugax,Undirected,135076,,1
deformities in the limbs,skeleton,Undirected,135077,,1
urethral adhesion,urethral calculi,Undirected,135078,,1
urethral adhesion,penile pain,Undirected,135079,,1
urethral adhesion,prostatic secretions containing many pus cells,Undirected,135080,,1
urethral adhesion,formation of a white membrane at the urethral opening,Undirected,135081,,1
urethral adhesion,funnel-shaped change in the urethral meatus,Undirected,135082,,1
urethral adhesion,rupture of the urogenital tract,Undirected,135083,,1
urethral adhesion,bladder distension,Undirected,135084,,1
penile pain,prostatic secretions containing many pus cells,Undirected,135085,,1
penile pain,prostatic calculi,Undirected,135086,,1
penile pain,swollen scrotum,Undirected,135087,,1
penile pain,formation of a white membrane at the urethral opening,Undirected,135088,,1
penile pain,benign prostatic hyperplasia,Undirected,135089,,1
prostatic secretions containing many pus cells,formation of a white membrane at the urethral opening,Undirected,135090,,1
formation of a white membrane at the urethral opening,acute cervical inflammation,Undirected,135091,,1
psychiatric abnormalities,hypotonia of limbs,Undirected,135092,,1
psychiatric abnormalities,if located at the pons,Undirected,135093,,1
psychiatric abnormalities,in the brain parenchyma,Undirected,135094,,1
conjunctival pruritus,facial fever,Undirected,135095,,1
conjunctival pruritus,micropsia,Undirected,135096,,1
nail tip notches,ocular spots,Undirected,135097,,1
nail tip notches,nails resembling mica,Undirected,135098,,1
nail tip notches,ascaris infection,Undirected,135099,,1
nail tip notches,impaired gallbladder contractile function,Undirected,135100,,1
ocular spots,nails resembling mica,Undirected,135101,,1
ocular spots,ascaris infection,Undirected,135102,,1
ocular spots,impaired gallbladder contractile function,Undirected,135103,,1
nails resembling mica,ascaris infection,Undirected,135104,,1
nails resembling mica,impaired gallbladder contractile function,Undirected,135105,,1
ascaris infection,impaired gallbladder contractile function,Undirected,135106,,1
ascaris infection,peri-umbilical pain,Undirected,135107,,1
ascaris infection,biliary ascariasis,Undirected,135108,,1
ascaris infection,intestinal ascariasis,Undirected,135109,,1
impaired gallbladder contractile function,periumbilical episodic colic,Undirected,135110,,1
impaired gallbladder contractile function,vomitus being yellow or grass-green in color,Undirected,135111,,1
impaired gallbladder contractile function,cessation of passing gas,Undirected,135112,,1
impaired gallbladder contractile function,closed-loop intestinal obstruction,Undirected,135113,,1
impaired gallbladder contractile function,episodes of worsening pain,Undirected,135114,,1
bladder spasms,areflexic detrusor,Undirected,135115,,1
areflexic detrusor,scanning speech,Undirected,135116,,1
drawn behavior,symbolic thinking,Undirected,135117,,1
drawn behavior,feelings of being exposed,Undirected,135118,,1
drawn behavior,feelings of being controlled,Undirected,135119,,1
drawn behavior,passive experiences,Undirected,135120,,1
drawn behavior,mental deterioration,Undirected,135121,,1
drawn behavior,compulsive thinking,Undirected,135122,,1
compulsive thinking,symbolic thinking,Undirected,135123,,1
compulsive thinking,feelings of being exposed,Undirected,135124,,1
compulsive thinking,feelings of being controlled,Undirected,135125,,1
compulsive thinking,passive experiences,Undirected,135126,,1
compulsive thinking,mental deterioration,Undirected,135127,,1
symbolic thinking,feelings of being exposed,Undirected,135128,,1
symbolic thinking,feelings of being controlled,Undirected,135129,,1
symbolic thinking,passive experiences,Undirected,135130,,1
symbolic thinking,mental deterioration,Undirected,135131,,1
feelings of being exposed,passive experiences,Undirected,135132,,1
feelings of being exposed,mental deterioration,Undirected,135133,,1
feelings of being exposed,feelings of being controlled,Undirected,135134,,1
feelings of being controlled,passive experiences,Undirected,135135,,1
feelings of being controlled,mental deterioration,Undirected,135136,,1
passive experiences,mental deterioration,Undirected,135137,,1
vulvar atrophy,while the labia minora,Undirected,135138,,1
vulvar atrophy,vulvar skin is white or presents,Undirected,135139,,1
vulvar atrophy,irregularly shaped white plaques,Undirected,135140,,1
vulvar atrophy,shine. these plaques can enlarge,Undirected,135141,,1
vulvar atrophy,merge together,Undirected,135142,,1
vulvar atrophy,engorgement,Undirected,135143,,1
vulvar atrophy,spontaneous milk flow,Undirected,135144,,1
vulvar atrophy,pain in the vulva,Undirected,135145,,1
vulvar atrophy,often asymptomatic,Undirected,135146,,1
vulvar atrophy,labia majora skin turning milky white or pink,Undirected,135147,,1
vulvar atrophy,limb hypertrophy,Undirected,135148,,1
vulvar atrophy,milk discharge,Undirected,135149,,1
vulvar atrophy,scratching marks,Undirected,135150,,1
vulvar atrophy,increased pain after scratching,Undirected,135151,,1
vulvar atrophy,varying extents of lesions,Undirected,135152,,1
vulvar atrophy,mainly affecting the labia majora,Undirected,135153,,1
vulvar atrophy,interlabial sulci,Undirected,135154,,1
vulvar atrophy,often presenting symmetrical lesions,Undirected,135155,,1
vulvar atrophy,the surface color being mostly dark red or pink,Undirected,135156,,1
vulvar atrophy,interspersed clearly bounded white patches,Undirected,135157,,1
vulvar atrophy,affecting sexual life,Undirected,135158,,1
vulvar atrophy,nipple pruritus,Undirected,135159,,1
coughing fits,mental agitation,Undirected,135160,,1
coughing fits,scanty urine,Undirected,135161,,1
mental agitation,scanty urine,Undirected,135162,,1
swelling of the injured area,subcutaneous hemorrhage,Undirected,135163,,1
swelling of the injured area,bruising due to intradermal,Undirected,135164,,1
subcutaneous hemorrhage,systemic rose-colored maculopapular rash,Undirected,135165,,1
subcutaneous hemorrhage,bruising due to intradermal,Undirected,135166,,1
subcutaneous hemorrhage,herpetic lesions,Undirected,135167,,1
uremia,urine turning black,Undirected,135168,,1
presence of a large amount of keratin plugs in hair follicles,thickening of the stratum corneum,Undirected,135169,,1
presence of a large amount of keratin plugs in hair follicles,squamous epithelium,Undirected,135170,,1
presence of a large amount of keratin plugs in hair follicles,semiflexion of the upper limbs,Undirected,135171,,1
presence of a large amount of keratin plugs in hair follicles,whiteheads,Undirected,135172,,1
presence of a large amount of keratin plugs in hair follicles,blackheads,Undirected,135173,,1
presence of a large amount of keratin plugs in hair follicles,ichthyosis lamellaris,Undirected,135174,,1
thickening of the stratum corneum,wax-yellow in color,Undirected,135175,,1
thickening of the stratum corneum,thin vulvar epidermis,Undirected,135176,,1
thickening of the stratum corneum,ichthyosis lamellaris,Undirected,135177,,1
thickening of the stratum corneum,semiflexion of the upper limbs,Undirected,135178,,1
thickening of the stratum corneum,presenting as a localized keratin plate,Undirected,135179,,1
thickening of the stratum corneum,relatively hard to the touch,Undirected,135180,,1
thickening of the stratum corneum,clear surface skin lines,Undirected,135181,,1
thickening of the stratum corneum,decreased local sweat secretion,Undirected,135182,,1
thickening of the stratum corneum,slow onset,Undirected,135183,,1
varying in intensity,walking downhill or after walking long distances,Undirected,135184,,1
varying in intensity,generally not noticeable when walking on flat ground but worsening,Undirected,135185,,1
varying in intensity,climbing or descending stairs,Undirected,135186,,1
generally not noticeable when walking on flat ground but worsening,walking downhill or after walking long distances,Undirected,135187,,1
generally not noticeable when walking on flat ground but worsening,climbing or descending stairs,Undirected,135188,,1
climbing or descending stairs,walking downhill or after walking long distances,Undirected,135189,,1
swelling of the vulva,increased discharge resembling cottage cheese,Undirected,135190,,1
imbalance of yin,spontaneous sweating,Undirected,135191,,1
imbalance of yin,dysfunction of the viscera,Undirected,135192,,1
dysfunction of the viscera,spontaneous sweating,Undirected,135193,,1
spontaneous sweating,weak cough,Undirected,135194,,1
spontaneous sweating,susceptibility to colds,Undirected,135195,,1
spontaneous sweating,sunken eye sockets,Undirected,135196,,1
spontaneous sweating,discomfort in the upper abdomen,Undirected,135197,,1
spontaneous sweating,hyperpyrexia,Undirected,135198,,1
spontaneous sweating,soreness in the lumbosacral area,Undirected,135199,,1
spontaneous sweating,reduced food intake,Undirected,135200,,1
spontaneous sweating,progressively increasing fatigue,Undirected,135201,,1
flat thorax,protruding scapulae,Undirected,135202,,1
flat thorax,prominent shoulder blades,Undirected,135203,,1
flat thorax,hunched back,Undirected,135204,,1
exposure of nasal septum or internal cartilage,nasal hemorrhage,Undirected,135205,,1
exposure of nasal septum or internal cartilage,swelling or indentation of the forehead,Undirected,135206,,1
exposure of nasal septum or internal cartilage,posterior displacement of the supraorbital rim,Undirected,135207,,1
exposure of nasal septum or internal cartilage,tear overflow,Undirected,135208,,1
nasal hemorrhage,swelling or indentation of the forehead,Undirected,135209,,1
nasal hemorrhage,posterior displacement of the supraorbital rim,Undirected,135210,,1
nasal hemorrhage,tear overflow,Undirected,135211,,1
underdeveloped gonads,immature external genitalia,Undirected,135212,,1
underdeveloped gonads,changes in secondary sexual characteristics,Undirected,135213,,1
underdeveloped gonads,inconspicuous adam's apple,Undirected,135214,,1
underdeveloped gonads,rib fusion,Undirected,135215,,1
immature external genitalia,changes in secondary sexual characteristics,Undirected,135216,,1
changes in secondary sexual characteristics,mild hepatic steatosis,Undirected,135217,,1
changes in secondary sexual characteristics,hepatocellular necrosis,Undirected,135218,,1
changes in secondary sexual characteristics,gonadal dysgenesis,Undirected,135219,,1
changes in secondary sexual characteristics,positive hepatitis b e antibody (anti-hbe),Undirected,135220,,1
changes in secondary sexual characteristics,proliferation of hepatic stellate cells,Undirected,135221,,1
changes in secondary sexual characteristics,hard liver texture,Undirected,135222,,1
changes in secondary sexual characteristics,liver lobe atrophy,Undirected,135223,,1
changes in secondary sexual characteristics,abnormal physical development,Undirected,135224,,1
excessive sleepiness,heavy sweating,Undirected,135225,,1
excessive sleepiness,dull appetite,Undirected,135226,,1
heavy sweating,dull appetite,Undirected,135227,,1
dull appetite,foul-smelling stools,Undirected,135228,,1
dull appetite,rotten-smelling belch,Undirected,135229,,1
dull appetite,fullness in the epigastrium,Undirected,135230,,1
dull appetite,general heaviness of the body,Undirected,135231,,1
dull appetite,scanty sweating,Undirected,135232,,1
dull appetite,out desire to drink water,Undirected,135233,,1
dull appetite,discomfort all over,Undirected,135234,,1
due to softness in the shin area,extend at the knee,Undirected,135235,,1
due to softness in the shin area,laxity of sinews,Undirected,135236,,1
due to softness in the shin area,ankle joints,Undirected,135237,,1
due to softness in the shin area,channels,Undirected,135238,,1
extend at the knee,laxity of sinews,Undirected,135239,,1
extend at the knee,ankle joints,Undirected,135240,,1
extend at the knee,channels,Undirected,135241,,1
ankle joints,shoulder joints,Undirected,135242,,1
ankle joints,laxity of sinews,Undirected,135243,,1
ankle joints,channels,Undirected,135244,,1
cutaneous foreign body protrusion,skin neoplasm,Undirected,135245,,1
loss of sensation in the affected areas,waxy appearance,Undirected,135246,,1
loss of sensation in the affected areas,superficial gangrene,Undirected,135247,,1
loss of sensation in the affected areas,periosteum,Undirected,135248,,1
waxy appearance,superficial gangrene,Undirected,135249,,1
waxy appearance,periosteum,Undirected,135250,,1
superficial gangrene,periosteum,Undirected,135251,,1
loss of finger motion function,inability to flex interphalangeal joints,Undirected,135252,,1
inability to flex interphalangeal joints,thickening of the tendon sheath,Undirected,135253,,1
inability to flex interphalangeal joints,tendon sprain,Undirected,135254,,1
inability to flex interphalangeal joints,thumbs,Undirected,135255,,1
inability to flex interphalangeal joints,fullness in the epigastrium,Undirected,135256,,1
walking from a sitting position,alleviated after activity,Undirected,135257,,1
alleviated after activity,particularly notable stiff,Undirected,135258,,1
alleviated after activity,pain behind the patella,Undirected,135259,,1
alleviated after activity,discomfort when moving,Undirected,135260,,1
alleviated after activity,becoming more apparent,Undirected,135261,,1
alleviated after activity,knee buckling when ascending or descending stairs,Undirected,135262,,1
alleviated after activity,aching sensation in the lumbar region,Undirected,135263,,1
heart beat skipping,irregular pulse,Undirected,135264,,1
supradiaphragmatic coarctation of the aorta,webbing,Undirected,135265,,1
supradiaphragmatic coarctation of the aorta,widely spaced nipples,Undirected,135266,,1
supradiaphragmatic coarctation of the aorta,coarctation murmur,Undirected,135267,,1
supradiaphragmatic coarctation of the aorta,long-segment underdevelopment of the ascending aorta,Undirected,135268,,1
supradiaphragmatic coarctation of the aorta,lower limb blood pressure lower than normal,Undirected,135269,,1
supradiaphragmatic coarctation of the aorta,presence of a small or absent vagina,Undirected,135270,,1
supradiaphragmatic coarctation of the aorta,large ears,Undirected,135271,,1
supradiaphragmatic coarctation of the aorta,broad neck,Undirected,135272,,1
supradiaphragmatic coarctation of the aorta,barrel-shaped or shield-shaped thorax,Undirected,135273,,1
supradiaphragmatic coarctation of the aorta,cubitus valgus,Undirected,135274,,1
supradiaphragmatic coarctation of the aorta,short fourth,Undirected,135275,,1
supradiaphragmatic coarctation of the aorta,fifth metacarpal or metatarsal bones,Undirected,135276,,1
supradiaphragmatic coarctation of the aorta,simian crease,Undirected,135277,,1
coarctation murmur,long-segment underdevelopment of the ascending aorta,Undirected,135278,,1
coarctation murmur,lower limb blood pressure lower than normal,Undirected,135279,,1
long-segment underdevelopment of the ascending aorta,lower limb blood pressure lower than normal,Undirected,135280,,1
long-segment underdevelopment of the ascending aorta,supravalvular aortic stenosis,Undirected,135281,,1
long-segment underdevelopment of the ascending aorta,circumferential constriction b,Undirected,135282,,1
long-segment underdevelopment of the ascending aorta,coronary steal phenomenon,Undirected,135283,,1
long-segment underdevelopment of the ascending aorta,insufficient coronary supply,Undirected,135284,,1
long-segment underdevelopment of the ascending aorta,congenital heart conduction abnormalities,Undirected,135285,,1
vacuoles,granularity around the lens,Undirected,135286,,1
vacuoles,irregular posterior capsule,Undirected,135287,,1
granularity around the lens,irregular posterior capsule,Undirected,135288,,1
whitening of the skin,brittle hair,Undirected,135289,,1
whitening of the skin,disappearance or slight protrusion of the palm concavity,Undirected,135290,,1
whitening of the skin,semi-flexion of the ulnar three fingers,Undirected,135291,,1
brittle hair,nails losing luster,Undirected,135292,,1
brittle hair,white transverse lines,Undirected,135293,,1
brittle hair,uneven nails,Undirected,135294,,1
brittle hair,becoming thin,Undirected,135295,,1
shortening of the lower leg,café au lait spots,Undirected,135296,,1
shortening of the lower leg,excessive facial hair,Undirected,135297,,1
shortening of the lower leg,inward turn of the feet,Undirected,135298,,1
shortening of the lower leg,knee valgus,Undirected,135299,,1
taking special interest in the underwear,panties,Undirected,135300,,1
taking special interest in the underwear,headscarves,Undirected,135301,,1
taking special interest in the underwear,intense sexual desires,Undirected,135302,,1
taking special interest in the underwear,repetitive collection of objects used by the opposite sex,Undirected,135303,,1
panties,repetitive collection of objects used by the opposite sex,Undirected,135304,,1
panties,headscarves,Undirected,135305,,1
panties,intense sexual desires,Undirected,135306,,1
headscarves,intense sexual desires,Undirected,135307,,1
headscarves,repetitive collection of objects used by the opposite sex,Undirected,135308,,1
out sound or,prone to breathing difficulties,Undirected,135309,,1
out sound or,congenital stridor,Undirected,135310,,1
congenital stridor,prone to breathing difficulties,Undirected,135311,,1
extensor spasm,head tilting back,Undirected,135312,,1
extensor spasm,leg extension,Undirected,135313,,1
extensor spasm,presenting in a jackknife position,Undirected,135314,,1
extensor spasm,intermittent spasms,Undirected,135315,,1
extensor spasm,motor disorder,Undirected,135316,,1
head tilting back,leg extension,Undirected,135317,,1
head tilting back,presenting in a jackknife position,Undirected,135318,,1
head tilting back,twisting to one side,Undirected,135319,,1
head tilting back,intermittent spasms,Undirected,135320,,1
head tilting back,cervical dystonia,Undirected,135321,,1
leg extension,presenting in a jackknife position,Undirected,135322,,1
leg extension,intermittent spasms,Undirected,135323,,1
presenting in a jackknife position,intermittent spasms,Undirected,135324,,1
multifocal skin or mucosal telangiectasias in the face,idiopathic,Undirected,135325,,1
inability to lie flat,hives,Undirected,135326,,1
morning adhesion of the upper,lower eyelids,Undirected,135327,,1
lower eyelids,pain in the lacrimal sac area. in cases,Undirected,135328,,1
lower eyelids,then may involve the upper eyelids.,Undirected,135329,,1
lower eyelids,it may affect the upper,Undirected,135330,,1
lower eyelids,it can extend to the eyebrows,Undirected,135331,,1
annular erythema potentially,iridocyclitis,Undirected,135332,,1
distal phalanges present as spheroid,s around fingers or toes,Undirected,135333,,1
distal phalanges present as spheroid,the initial symptom is reddening of the skin on the flexor side of the digits,Undirected,135334,,1
distal phalanges present as spheroid,resembling multiple corns,Undirected,135335,,1
distal phalanges present as spheroid,generally occurs symmetrically on both sides,Undirected,135336,,1
distal phalanges present as spheroid,shins,Undirected,135337,,1
distal phalanges present as spheroid,may also be,Undirected,135338,,1
distal phalanges present as spheroid,often co-occurring,Undirected,135339,,1
distal phalanges present as spheroid,circumferential constriction b,Undirected,135340,,1
distal phalanges present as spheroid,but the arches of the feet are not affected. thickening of the nail plate is dull,Undirected,135341,,1
circumferential constriction b,s around fingers or toes,Undirected,135342,,1
circumferential constriction b,the initial symptom is reddening of the skin on the flexor side of the digits,Undirected,135343,,1
circumferential constriction b,resembling multiple corns,Undirected,135344,,1
circumferential constriction b,generally occurs symmetrically on both sides,Undirected,135345,,1
circumferential constriction b,shins,Undirected,135346,,1
circumferential constriction b,may also be,Undirected,135347,,1
circumferential constriction b,often co-occurring,Undirected,135348,,1
circumferential constriction b,spherical distal phalanges,Undirected,135349,,1
circumferential constriction b,congenital heart conduction abnormalities,Undirected,135350,,1
circumferential constriction b,but the arches of the feet are not affected. thickening of the nail plate is dull,Undirected,135351,,1
s around fingers or toes,the initial symptom is reddening of the skin on the flexor side of the digits,Undirected,135352,,1
s around fingers or toes,shins,Undirected,135353,,1
s around fingers or toes,resembling multiple corns,Undirected,135354,,1
s around fingers or toes,generally occurs symmetrically on both sides,Undirected,135355,,1
s around fingers or toes,but the arches of the feet are not affected. thickening of the nail plate is dull,Undirected,135356,,1
s around fingers or toes,may also be,Undirected,135357,,1
s around fingers or toes,often co-occurring,Undirected,135358,,1
the tumor is round or oval,uneven texture,Undirected,135359,,1
the tumor is round or oval,encapsulated,Undirected,135360,,1
the tumor is round or oval,it grows slowly,Undirected,135361,,1
encapsulated,uneven texture,Undirected,135362,,1
encapsulated,it grows slowly,Undirected,135363,,1
uneven texture,it grows slowly,Undirected,135364,,1
it grows slowly,the tumor is located in muscles or fascia,Undirected,135365,,1
it grows slowly,a bony prominence is easily palpable locally,Undirected,135366,,1
thickening of the tendon sheath,thumbs,Undirected,135367,,1
thickening of the tendon sheath,disappearance or slight protrusion of the palm concavity,Undirected,135368,,1
thickening of the tendon sheath,carpus,Undirected,135369,,1
thickening of the tendon sheath,fullness in the epigastrium,Undirected,135370,,1
thickening of the tendon sheath,tendon sprain,Undirected,135371,,1
diastolic gallop,prolonged q-t interval,Undirected,135372,,1
diastolic gallop,accelerated atrial ectopic rhythm,Undirected,135373,,1
symmetrical occurrence of lesions on the buccal mucosa,often covered,Undirected,135374,,1
symmetrical occurrence of lesions on the buccal mucosa,swollen tongue,Undirected,135375,,1
often covered,swollen tongue,Undirected,135376,,1
epigastric mass,gastric discomfort,Undirected,135377,,1
circulatory congestion,increased skin turgor,Undirected,135378,,1
circulatory congestion,poor r wave progression in the precordial leads,Undirected,135379,,1
sleep attacks,sleep paralysis,Undirected,135380,,1
sleep attacks,cataplexy,Undirected,135381,,1
cataplexy,sleep paralysis,Undirected,135382,,2
cataplexy,hyperphagia,Undirected,135383,,1
cataplexy,episodic sleep,Undirected,135384,,1
cataplexy,cataplectic attacks,Undirected,135385,,1
sleep paralysis,hyperphagia,Undirected,135386,,1
sleep paralysis,episodic sleep,Undirected,135387,,1
sleep paralysis,cataplectic attacks,Undirected,135388,,1
sleep paralysis,narcolepsy,Undirected,135389,,1
growth disorders,intelligence corresponding to age,Undirected,135390,,1
growth disorders,sacral dysplasia,Undirected,135391,,1
growth disorders,head relatively larger,Undirected,135392,,1
growth disorders,subcutaneous fat deficiency in limbs,Undirected,135393,,1
growth disorders,long bone growth disorder,Undirected,135394,,1
growth disorders,facial appearance resembles an 'old man',Undirected,135395,,1
growth disorders,alert reactions,Undirected,135396,,1
intelligence corresponding to age,sacral dysplasia,Undirected,135397,,1
intelligence corresponding to age,subcutaneous fat deficiency in limbs,Undirected,135398,,1
intelligence corresponding to age,long bone growth disorder,Undirected,135399,,1
intelligence corresponding to age,head relatively larger,Undirected,135400,,1
intelligence corresponding to age,facial appearance resembles an 'old man',Undirected,135401,,1
intelligence corresponding to age,alert reactions,Undirected,135402,,1
bone prominence or fullness,possible bursitis,Undirected,135403,,1
freckles,the distal phalanges of the toes appearing spheroidal,Undirected,135404,,1
freckles,pigment spots,Undirected,135405,,2
localized skin itching,psoriasis-like lesions on the vulva,Undirected,135406,,1
localized skin itching,the intensity of itch varies,Undirected,135407,,1
localized skin itching,often episodically worsening,Undirected,135408,,1
localized skin itching,related to factors such as emotions,Undirected,135409,,1
localized skin itching,climate,Undirected,135410,,1
muscle fiber tremor,foot tremor,Undirected,135411,,1
muscle fiber tremor,frown lines,Undirected,135412,,1
foot tremor,frown lines,Undirected,135413,,1
absence of anus,cessation of passing gas,Undirected,135414,,1
absence of anus,absence of meconium discharge,Undirected,135415,,1
absence of anus,narrowing of rectum,Undirected,135416,,1
absence of anus,infant vomiting,Undirected,135417,,1
sudden decrease in vision,vitamin deficiency,Undirected,135418,,1
sudden decrease in vision,retrobulbar neuritis,Undirected,135419,,1
sudden decrease in vision,difficulty in reading small print,Undirected,135420,,1
sudden decrease in vision,color differentiation,Undirected,135421,,1
sudden decrease in vision,difficulty distinguishing between red,Undirected,135422,,1
trismus,dental attrition,Undirected,135423,,1
trismus,obsessive-compulsive personality,Undirected,135424,,1
trismus,exfoliative dermatitis,Undirected,135425,,1
trismus,secondary obesity,Undirected,135426,,1
trismus,delayed reaction,Undirected,135427,,1
trismus,respiratory obstruction,Undirected,135428,,1
trismus,extrapyramidal system damage,Undirected,135429,,1
trismus,risus sardonicus,Undirected,135430,,1
trismus,postoperative tetanus,Undirected,135431,,1
trismus,otogenic tetanus,Undirected,135432,,1
trismus,spastic increase in muscle tone,Undirected,135433,,1
trismus,thermoregulatory disorder,Undirected,135434,,1
trismus,agranulocytosis,Undirected,135435,,1
trismus,infraorbital area,Undirected,135436,,1
trismus,tongue movement impairment,Undirected,135437,,1
