model_id,clustering,path_length,diameter,modularity,num_communities,avg_community_size,max_community_size,community_size_variation
803,0.2521972528828309,2.6560986703988805,6.0,0.11873114559085163,361,23.753462603878116,673,90.71676811425905
804,0.2531469948936827,2.643522276650338,5.0,0.12258186541283822,303,28.300330033003302,784,105.29978687254133
805,0.2540363127890171,2.6527443433636577,5.0,0.12415521821636329,22,389.77272727272725,897,302.8365793652625
806,0.2557275511900225,2.643433636575694,5.0,0.12113615748283373,71,120.77464788732394,1177,252.6753301291242
807,0.2535049138829012,2.626208304175414,5.0,0.12245470017056238,23,372.82608695652175,1340,324.3597911302808
808,0.2533777108399925,2.630176113832517,5.0,0.12353640751649524,20,428.75,922,253.61010922279894
809,0.2549285171621027,2.6188605085141123,5.0,0.12648637876572508,15,571.6666666666666,814,158.44480286697814
810,0.2558031418613622,2.6394448332167015,5.0,0.12090021549006161,47,182.4468085106383,707,232.98742624374978
811,0.25399260816346914,2.6223512946116165,5.0,0.12481208823103566,24,357.2916666666667,1000,296.30973085138834
812,0.2533914577200047,2.617905295078143,5.0,0.12727869730290714,20,428.75,928,266.61224184196794
813,0.25411560940861866,2.6341124329367855,5.0,0.1259183181915311,16,535.9375,809,192.16186820946032
814,0.25645929315916766,2.6585117797993933,5.0,0.12603799812137007,18,476.3888888888889,878,240.6288379523971
815,0.25401849961991757,2.663181712153021,5.0,0.12586253771867778,23,372.82608695652175,889,272.6095555079706
816,0.25568628318643616,2.56093421973408,5.0,0.1183725839560228,70,122.5,1027,249.37022104264403
817,0.2537474855477811,2.660310240261255,5.0,0.12270233532195225,20,428.75,766,206.05894181034708
818,0.25437155584479143,2.663334499650105,5.0,0.12007081209381412,55,155.9090909090909,925,236.05240348296107
819,0.2535048441178962,2.638925822253324,5.0,0.12074612701297494,20,428.75,996,252.90114175305735
820,0.25402468930784317,2.613002099370189,5.0,0.1236898756091669,19,451.3157894736842,973,281.79538164972394
821,0.25384981290318187,2.61524959178913,5.0,0.12240016556607816,30,285.8333333333333,785,228.66395770990133
822,0.2527921256099886,2.6030872404945185,5.0,0.1252954298309787,18,476.3888888888889,794,197.72937141706504
823,0.2546380970946726,2.661218801026359,5.0,0.12797313988963252,16,535.9375,923,252.5515959041835
824,0.25537606802935797,2.690383718217868,5.0,0.11793787070438262,384,22.330729166666668,864,91.70686141569952
825,0.25306255587766635,2.6647224166083507,5.0,0.12447464259508416,20,428.75,1032,254.10940065255357
826,0.25446114457315433,2.6213552600886403,5.0,0.1205293965172856,306,28.022875816993466,715,99.28438127714695
827,0.25343501071711916,2.634232563564264,5.0,0.12790315918861675,18,476.3888888888889,920,269.0206805121307
828,0.25329392584670885,2.64204688593422,5.0,0.1164816594527321,431,19.895591647331788,748,83.21194672650209
829,0.25413692314913955,2.620530674131094,5.0,0.1253825789882134,314,27.308917197452228,1052,110.40433843813067
830,0.25295628613541044,2.6376032190342897,5.0,0.12547524147213834,23,372.82608695652175,1177,284.5840064212587
831,0.2553781066226735,2.685587823652904,5.0,0.12409625172127242,19,451.3157894736842,820,286.05815614671945
832,0.2517970846459183,2.6321115258982735,0.0,0.12843728528778914,22,389.77272727272725,1094,323.5506046998721
833,0.2497033386608866,2.667633543270352,6.0,0.12322574603207585,307,27.93159609120521,558,101.88186240779321
834,0.25571315889838037,2.6430545836249126,5.0,0.12311297481922015,21,408.3333333333333,704,216.70021718259565
835,0.2521813128968644,2.621924422673198,5.0,0.12813889183920404,20,428.75,1087,298.2639560858804
836,0.25469993974461336,2.598325169115932,5.0,0.1189561807210363,26,329.8076923076923,877,223.45607367871057
837,0.25370945864121125,2.6350163284348027,5.0,0.12315573309362318,49,175.0,760,234.57856261989568
838,0.25470153517660277,2.6532621880102636,5.0,0.11348514320990685,443,19.35665914221219,654,69.02634116002562
839,0.25161353724921015,2.632783998133893,5.0,0.12501226987285935,44,194.88636363636363,857,292.86796714165575
840,0.2498955678078348,2.6329176388240785,0.0,0.11727087908457332,332,25.82831325301205,547,92.16416099468209
841,0.25474351196502504,2.671572195008164,5.0,0.12305877715169865,21,408.3333333333333,881,233.9280176898814
842,0.25228934331787317,2.577621880102636,5.0,0.12740250560024868,24,357.2916666666667,1093,277.92242310380226
843,0.25310843374117226,2.5742605551667834,5.0,0.12547610992845487,17,504.4117647058824,1173,281.6096712125051
844,0.2534900721997654,2.6233718217867974,5.0,0.12366043993443404,18,476.3888888888889,921,255.72774995835988
845,0.2543584453755437,2.6811849778399814,5.0,0.11769628998205438,388,22.100515463917525,661,83.10974423834526
846,0.2523754636791035,2.6600909727081876,6.0,0.11374391851860371,491,17.464358452138494,833,72.42511584975992
847,0.2566248334738296,2.67062747842314,5.0,0.12342327914376354,303,28.300330033003302,1025,115.76232721628976
848,0.25418208126753594,2.5970830417541406,5.0,0.12079127042425802,21,408.3333333333333,755,213.99339850372627
849,0.25324864655262724,2.636376574895007,0.0,0.11598367754071047,417,20.563549160671464,1004,82.68289901087351
850,0.25290128773285575,2.5935090993933736,0.0,0.12342275578561321,48,178.64583333333334,996,278.02971136068453
851,0.2547785689833442,2.676541870772102,5.0,0.11397047103126519,437,19.622425629290618,697,74.54009564420491
852,0.2565015690429316,2.638305341730814,5.0,0.11722308497849912,405,21.17283950617284,775,77.84933059862014
853,0.2527272779718079,2.651049685094472,5.0,0.12095290842869652,422,20.319905213270143,1172,95.43857125608774
854,0.25321973646315915,2.606092838815022,5.0,0.11796439551098972,384,22.330729166666668,818,91.15118790075266
855,0.25461549814711626,2.628881502216002,5.0,0.11439182584529752,412,20.813106796116504,732,81.67423761718146
856,0.2541226681951514,2.654795894564964,5.0,0.12514122210306866,16,535.9375,849,245.58488062938648
857,0.25635744588240356,2.6656403079076276,5.0,0.12340413852309688,33,259.8484848484849,1014,279.5715467826288
858,0.25374070238834673,2.6382400279916025,5.0,0.12365530807700864,16,535.9375,955,225.23889227606765
859,0.25730270489231566,2.6478061581525543,5.0,0.12450788742506382,51,168.13725490196077,947,251.3241028841119
860,0.25453316588766106,2.673507114532307,5.0,0.11382264345019717,485,17.68041237113402,1114,80.5368771768372
861,0.25722224618516953,2.676377420107301,5.0,0.11528233320881723,388,22.100515463917525,739,79.84661648863243
862,0.25539975929522,2.6332890132960114,5.0,0.12247763538208409,280,30.625,739,108.07929669922912
863,0.25453152361000103,2.6253802192675533,5.0,0.1204284832221329,56,153.125,1011,258.55802488444033
864,0.2543046378202495,2.6242757172848146,5.0,0.12009670227541452,393,21.81933842239186,653,79.47182791808173
865,0.2548251370821078,2.62302425938885,5.0,0.12555408826323178,21,408.3333333333333,693,226.83733070897878
866,0.25636453547801746,2.643294844879869,5.0,0.1252933005873787,20,428.75,855,270.81411983129686
867,0.2574113827292961,2.6431338931653836,6.0,0.1275737975230654,32,267.96875,942,293.72877416664085
868,0.2564207919721688,2.627883135059482,5.0,0.12751374586815206,25,343.0,1036,292.01767069819596
869,0.25380903498444374,2.6301503488347433,6.0,0.12069587536603707,325,26.384615384615383,821,98.8944880330224
870,0.2563047271107507,2.6399790062981103,6.0,0.12543798607030857,18,476.3888888888889,934,182.63051311592938
871,0.2520834547921679,2.651720317238162,5.0,0.12623598467858604,22,389.77272727272725,930,287.3572264966286
872,0.2553112208554806,2.6223792862141355,5.0,0.11336557454755497,463,18.520518358531316,615,66.4651706493749
873,0.25181521460715217,2.643672554799217,5.0,0.12361580362903823,341,25.146627565982406,751,92.66783408477794
874,0.25102068329596317,2.6207242827151855,5.0,0.12478787526040373,258,33.236434108527135,929,122.46405227213545
875,0.2550340734346573,2.6510975040821085,5.0,0.12255742186162659,25,343.0,854,252.49697027885304
876,0.253146695367987,2.656571028691393,5.0,0.12106521048643246,386,22.21502590673575,743,85.45824591546165
877,0.25530955411051826,2.6654583624912527,5.0,0.12407024912075607,21,408.3333333333333,1053,243.75208586816106
878,0.25496264950141984,2.6426708654070445,5.0,0.11584445277887923,426,20.129107981220656,729,77.8949560382417
879,0.2549449476119043,2.6463785864240728,5.0,0.11943908693327893,385,22.272727272727273,844,89.05376113944578
880,0.2517070425829442,2.687126195474691,5.0,0.12251841024875978,21,408.3333333333333,930,330.20763068875215
881,0.2527788401219263,2.659776067179846,5.0,0.1263933735211671,15,571.6666666666666,930,248.26992479065112
882,0.2540098950543324,2.6608607417774666,5.0,0.11851481205367032,449,19.097995545657014,703,76.85020990296094
883,0.25553480231898523,2.6509190576160484,5.0,0.11712400041086407,396,21.654040404040405,1084,90.76545425267994
884,0.25401545606206843,2.6397900629811057,5.0,0.12671489256482749,17,504.4117647058824,912,202.15400617977588
885,0.2541511868613407,2.6293083741544203,5.0,0.12597174030950176,15,571.6666666666666,861,190.70104585158649
886,0.25450067488025563,2.6763354327035223,6.0,0.1270100612199811,19,451.3157894736842,1256,304.3635382809561
887,0.2547992497350029,2.616173314672265,5.0,0.12744999059426082,20,428.75,909,244.4428102849417
888,0.25426058006472474,2.631691159318871,4.0,0.12598273757855272,20,428.75,849,272.16077509442835
889,0.25138513638994964,2.6781828784697925,5.0,0.12159678840576255,57,150.43859649122808,1221,286.63106781475494
890,0.2545013348575581,2.6350653137392115,5.0,0.1294836024428352,16,535.9375,1014,283.05199803878793
891,0.2539340364620511,2.658298343830184,6.0,0.11459895630501066,445,19.269662921348313,823,80.57015423727921
892,0.2578027335756956,2.6679846046186144,5.0,0.11899721356973554,52,164.90384615384616,1055,298.2778944087199
893,0.253127038098595,2.6239351527874972,6.0,0.12077476804503728,331,25.906344410876134,601,90.18470634670884
894,0.2508474789498567,2.6615453697224165,5.0,0.1248995209354068,53,161.79245283018867,956,275.5907793792987
895,0.25564840669518474,2.6691135992535573,5.0,0.12896319896481978,23,372.82608695652175,1032,304.59148010778847
896,0.2562581176292665,2.6842628878003265,5.0,0.1264385464135003,18,476.3888888888889,933,272.40801482924445
897,0.2574374140213126,2.606953580592489,5.0,0.12565311564204162,19,451.3157894736842,918,294.01092937643966
898,0.2549264508468985,2.602327968276184,5.0,0.12145140624539655,23,372.82608695652175,1250,301.74401073612523
899,0.2576653050678975,2.6108012596221135,5.0,0.12162601992201387,358,23.952513966480446,649,90.93696313727268
900,0.25317758938719326,2.624093771868439,5.0,0.11968894114804851,332,25.82831325301205,862,98.03726261483592
901,0.2566197118854283,2.6188301842780497,5.0,0.12076929743890163,442,19.400452488687783,831,76.90012503607836
902,0.2541411811136152,2.6303743876836947,5.0,0.12817349353972007,15,571.6666666666666,976,264.77151575567103
903,0.252455848714442,2.6019255889899697,5.0,0.10929799258339312,526,16.302281368821294,726,67.25077829369071
904,0.25638431447604854,2.639466993235363,5.0,0.12214849690511534,335,25.597014925373134,762,96.39047759085857
905,0.25375667720798023,2.640696291112666,5.0,0.12226579585162828,21,408.3333333333333,1243,276.7139374419062
906,0.25421532334402125,2.641667832983438,5.0,0.12828294230126758,17,504.4117647058824,915,225.12586252858367
907,0.2530741292908507,2.6112421273617916,5.0,0.12990862470152031,17,504.4117647058824,986,254.65502820679484
908,0.2556217227754447,2.6148133893165384,5.0,0.12463762152108604,53,161.79245283018867,743,243.02483439294733
909,0.2540302811502299,2.6281268952647543,5.0,0.12161948833838815,24,357.2916666666667,985,229.1734203550277
910,0.25777714311803235,2.6518019594121762,5.0,0.12313479619891164,23,372.82608695652175,752,253.21543537228345
911,0.2553764079247868,2.6895346396081177,5.0,0.12893346389051769,16,535.9375,1083,255.6830236714006
912,0.25103906103076756,2.6343420438637426,0.0,0.12818684560653393,16,535.9375,1060,296.75589057969853
913,0.25420467458888646,2.631656169815722,5.0,0.12589755124930763,20,428.75,923,238.1568548247142
914,0.2544335540491622,2.645368556099837,5.0,0.11621013347483407,440,19.488636363636363,1049,85.90327466482577
915,0.2563126658865997,2.667269652437602,5.0,0.1227959593008369,20,428.75,934,279.1266513609906
916,0.2536486124735079,2.61309540471192,5.0,0.12734831493530757,15,571.6666666666666,883,220.7857684624522
917,0.25588769961194824,2.5872929787730348,5.0,0.12143006184945607,337,25.445103857566764,866,98.50173196479032
918,0.2561975100027844,2.619437835316072,6.0,0.12441730258195359,22,389.77272727272725,808,258.75452245818235
919,0.25142705469444826,2.674232563564264,5.0,0.12236183835991424,342,25.073099415204677,626,93.15558218771868
920,0.2528606786495061,2.6441390573961736,0.0,0.11831927330616022,453,18.929359823399558,626,71.72872829281222
921,0.2520402647814371,2.6497165850244926,5.0,0.11975834492695567,25,343.0,792,227.049950451437
922,0.2530491528157211,2.6101933729645417,5.0,0.11610723182842231,424,20.224056603773583,755,81.67791834889107
923,0.25659722598430423,2.634463494285048,5.0,0.11840728073126505,423,20.271867612293143,867,82.39052103011413
924,0.2519351251311003,2.6252064380685796,5.0,0.11448707701175201,443,19.35665914221219,806,74.92496845574077
925,0.2534006829153979,2.633634243060415,5.0,0.13135822208419837,18,476.3888888888889,945,259.282586913474
926,0.25314945821910334,2.6167669699090275,5.0,0.12848502096682707,23,372.82608695652175,816,222.16790598532788
927,0.2526490598252808,2.6022964777233497,5.0,0.11994930351965669,410,20.914634146341463,639,77.19288499051474
928,0.25324446200195366,2.6771366923256354,5.0,0.12440848236924407,19,451.3157894736842,1021,271.0690439589106
929,0.2539331802182525,2.6752425938885,5.0,0.11989972987408132,353,24.291784702549574,741,94.62235878674366
930,0.25476797873892043,2.5987508747375787,5.0,0.11421002498039731,472,18.16737288135593,838,72.0182382965283
931,0.2557518813097808,2.6993911826452064,5.0,0.12313248766878515,25,343.0,1311,314.8021600942408
932,0.2573296192753579,2.6236610683461628,5.0,0.12793464538943594,19,451.3157894736842,956,266.6993285630012
933,0.2535917552531382,2.699645439701423,5.0,0.12196123042070203,447,19.1834451901566,848,79.98608600329304
934,0.2524200275404938,2.652378119897364,5.0,0.1266924834894524,22,389.77272727272725,712,207.60297156267512
935,0.2544030057694134,2.6601329601119663,5.0,0.11886677506216088,407,21.06879606879607,870,88.57981414232661
936,0.25414708681314385,2.6197037555400047,5.0,0.12356231618821,15,571.6666666666666,976,253.43313823483214
937,0.25318500130905514,2.630594821553534,5.0,0.12921368084230112,18,476.3888888888889,980,292.0641365805518
938,0.25490738568937726,2.632093538605085,5.0,0.12748367159644186,18,476.3888888888889,1005,277.89029387889525
939,0.2576031653429323,2.631803125728948,5.0,0.12676493995608584,24,357.2916666666667,750,235.68454891490495
940,0.2546572334217918,2.60826685327735,5.0,0.1269337206017836,18,476.3888888888889,1039,307.9563711684009
941,0.25435676186578765,2.5950594821553534,5.0,0.12171893852345213,24,357.2916666666667,891,264.76994403422924
942,0.2543327505254798,2.6221810123629576,5.0,0.12078557046326588,23,372.82608695652175,827,213.27134220618396
943,0.2559784600369943,2.6411884767902962,4.0,0.12587206387374322,15,571.6666666666666,847,188.78476868881367
944,0.25235001801795603,2.6759447165850245,5.0,0.12370711705830836,36,238.19444444444446,1172,362.0379675795562
945,0.25414720730414203,2.6266794961511546,5.0,0.1275239593215161,15,571.6666666666666,843,156.34648132344464
946,0.25278935110965156,2.6526487053883834,5.0,0.12799408479527064,15,571.6666666666666,967,208.80091528109313
947,0.25421488879510473,2.668711219967343,6.0,0.12378193597945224,19,451.3157894736842,852,235.4847302305293
948,0.2549691327880132,2.6606111499883367,5.0,0.11021958156506606,541,15.850277264325323,442,55.917731894443584
949,0.251588148811809,2.666716818287847,5.0,0.12557694978543135,68,126.1029411764706,966,228.75591536587396
950,0.2530226603323004,2.603156053184045,5.0,0.12393374844585324,25,343.0,834,281.1627286821637
951,0.253049879872485,2.6185152787497086,5.0,0.12077031887824514,60,142.91666666666666,917,259.78185025559856
952,0.2550853919704079,2.6467471425239095,5.0,0.12174184225332456,391,21.9309462915601,757,80.65355064462662
953,0.25515893172501586,2.621335432703522,5.0,0.12482436953339585,60,142.91666666666666,662,214.5831844659678
954,0.2547915493437744,2.63345929554467,5.0,0.11629854506081665,403,21.277915632754343,728,81.85202519430875
955,0.25658989878748806,2.6564555633310007,5.0,0.1211003021424019,53,161.79245283018867,932,248.64450325644444
956,0.2546094030793768,2.654734079776067,5.0,0.124628740333981,21,408.3333333333333,853,192.27815499658013
957,0.2558463884730608,2.611853277350128,5.0,0.12245349071355849,302,28.394039735099337,778,101.91218316304496
958,0.2536254077073528,2.654603452297644,5.0,0.11809275634878358,31,276.61290322580646,594,205.1290195760133
959,0.2546943556908566,2.651621180312573,5.0,0.1257579353093929,30,285.8333333333333,928,304.2251450634692
960,0.25808369487617383,2.6664683928154886,5.0,0.11775537253841756,437,19.622425629290618,849,75.67461206559828
961,0.25502911419631724,2.5993386983904827,5.0,0.12518896699269313,21,408.3333333333333,942,322.4846003459971
962,0.25781923101507775,2.6238733379986003,5.0,0.127629137999664,24,357.2916666666667,912,286.10246986680994
963,0.2551306681686959,2.6225075810590157,5.0,0.12441987651443742,20,428.75,1091,250.3305564648471
964,0.25410226774902667,2.6288931653837184,5.0,0.12621557285490198,19,451.3157894736842,1050,291.23314094084736
965,0.2527710572962747,2.6646722649871704,5.0,0.12748269635816817,22,389.77272727272725,964,272.3850769871383
966,0.2542983801004121,2.6520994879987185,5.0,0.13086240276558087,15,571.6666666666666,843,155.29312784394403
967,0.2548813949368961,2.6220095637975276,5.0,0.12635000424168744,291,29.467353951890033,814,115.39917930262797
968,0.25621682566225373,2.6440039654770238,5.0,0.12689622788636096,18,476.3888888888889,910,226.18407913538252
969,0.25319453217944027,2.635831583858176,5.0,0.1249318644749345,51,168.13725490196077,772,245.94212770629542
970,0.2558635317430868,2.666422906461395,5.0,0.12247862365486488,23,372.82608695652175,919,270.03086010015085
971,0.25276699423552046,2.619903195707954,5.0,0.12614525359240952,18,476.3888888888889,669,164.19911316883565
972,0.2542540339983494,2.6394961511546535,5.0,0.11683563815779438,433,19.803695150115473,621,79.13668582953538
973,0.25689007322064455,2.647998600419874,5.0,0.12560300331071106,17,504.4117647058824,1151,234.82360308851844
974,0.2551988732649674,2.6274317704688595,5.0,0.1218660133052717,19,451.3157894736842,866,235.72331073607617
975,0.2539977221844655,2.641070678796361,5.0,0.11735170109434997,348,24.64080459770115,904,91.00855871989272
976,0.2561932260873268,2.6544693258689063,5.0,0.12172628098733951,20,428.75,830,213.7718117526256
977,0.2530729989149884,2.660629811056683,5.0,0.12274742497722968,316,27.13607594936709,763,105.54987345863316
978,0.2527195271602562,2.6316507232851145,0.0,0.12683606034950495,15,571.6666666666666,1042,237.75019570035175
979,0.2564143813349054,2.628440634476324,5.0,0.12946942073842493,13,659.6153846153846,855,148.28223528722225
980,0.25426919482083726,2.6480930720783764,5.0,0.11977480571426255,26,329.8076923076923,730,205.948279397965
981,0.25148166206314715,2.6065465360391884,5.0,0.12631966198456213,23,372.82608695652175,915,301.5635562363355
982,0.2557091795322221,2.6366130160951715,5.0,0.126981630183008,19,451.3157894736842,1004,291.2495859733364
983,0.25978452931257745,2.629295544669932,5.0,0.12497041913466046,20,428.75,1202,314.31304061397134
984,0.25342926392299464,2.6567121530207602,4.0,0.12491731481973299,20,428.75,985,267.26314280124745
985,0.252291292740108,2.6474236062514582,5.0,0.12887073142684746,16,535.9375,901,224.54550450576826
986,0.25537600766887336,2.664856543037089,5.0,0.12561708561571916,13,659.6153846153846,1161,205.90607958355056
987,0.2575460744677681,2.611170982038722,5.0,0.1253386193545195,19,451.3157894736842,967,263.79598429399925
988,0.2516726423307215,2.666106834616282,5.0,0.12700136831162478,20,428.75,733,202.91448321891664
989,0.2546612783620557,2.655383718217868,5.0,0.12694261477402694,19,451.3157894736842,813,280.3159969957925
990,0.2539522553417999,2.64214718917658,5.0,0.12277970314414603,324,26.46604938271605,697,98.27761488811338
991,0.256168524905965,2.6193305341730815,5.0,0.12501357805288316,40,214.375,981,288.67305793059387
992,0.25300442874301116,2.627189176580359,5.0,0.12774450959720915,19,451.3157894736842,1022,209.07567318823484
993,0.25669015735357625,2.652583391649172,5.0,0.11095695096638547,453,18.929359823399558,616,67.13479800133968
994,0.2528522110412953,2.6750781432236996,6.0,0.11940881571083417,65,131.92307692307693,915,211.02215032786034
995,0.2536299189511723,2.6186797294145094,5.0,0.12190184618434846,298,28.7751677852349,1036,109.9787950312035
996,0.25323434955731994,2.6377256822953115,5.0,0.11573074130851735,397,21.59949622166247,802,83.76242822780237
997,0.25640148153744846,2.6107802659202237,5.0,0.12711225699267964,25,343.0,908,305.0695658370399
998,0.2558992346316382,2.6090622813156052,5.0,0.12728653620076533,20,428.75,985,336.86523640767683
999,0.2550047980305165,2.642100536505715,5.0,0.12468970659606325,68,126.1029411764706,804,206.32421229604822
